repository,continuous_integration,documentation,unit_test,community,history,license,management
mikesprague/localweather-io,0,0.020662768031189084,0.0,1,66.72,1,0.04
renovatebot/pep440,1,0.013433141919606234,0.6412876852324987,2,7.75,1,0.04166666666666666
ensdomains/ens-app,1,0.013357346540597328,0.05588551388653205,2,50.12,1,0.04
yinm/website,0,0.007639208467556374,0.0,1,12.84,0,0.04
MixinNetwork/developers.mixin.one,0,0.007176043056258337,0.0,6,25.64,1,0.04
Tiledesk/tiledesk-server,1,0.11089936856476476,0.1811236483309826,1,79.92,1,0.04
MixinNetwork/mixin.one,0,0.019141808900941137,0.0,4,17.28,1,0.04
hiroppy/fusuma,0,0.008277516160168476,0.07042253521126761,2,23.0,0,0.04166666666666666
SocialGouv/code-du-travail-numerique,1,0.0057785749225501394,0.1958545964640724,6,90.56,1,0.04
UKHomeOffice/hocs-frontend,0,0.0022425116130065674,0.561059216728083,7,50.4,1,0.04
DemonCloud/cubec,0,0.1372382911775384,0.0,1,7.92,1,0.04
software-mansion/react-native-reanimated,1,0.053621448579431776,0.013127316123359085,27,13.88,1,0.04
ticketmaster/aurora,1,0.00670298563264434,0.3541743165203458,17,29.45833333333333,1,0.04166666666666666
FrontEndFoxes/curriculum,0,0.0003734129947722181,0.0,13,18.041666666666668,1,0.04166666666666666
stone-payments/pos-mamba-sdk,0,0.015279140308740119,0.1189095564425032,4,68.08333333333333,1,0.04166666666666666
Back2bikes/attendance,0,0.027244363929146538,0.12723397699260475,10,103.25,1,0.04166666666666666
RedHatInsights/insights-chrome,1,0.0070643032733859485,0.36802800466744456,6,28.125,0,0.04166666666666666
wemake-services/nuxt-babel,1,0.058510638297872335,0.7118644067796609,3,13.12,1,0.04
willin/github-trending,1,0.0,0.0,1,30.04,1,0.04
bitfocus/companion,1,0.057000710732054025,0.0019571419093743787,5,94.88,1,0.04
home-assistant/developers.home-assistant,0,0.00414620840152755,0.0,48,31.04,1,0.04
LXHFIGHT/hxui,0,0.10464007442725898,0.0008110300081103001,1,16.541666666666668,0,0.04166666666666666
percy/percy-puppeteer,0,0.0003066572501208044,0.2492401215805471,5,6.962962962962963,1,0.037037037037037035
kubesphere/ks-website,1,0.008913142337426103,0.0,6,14.84,1,0.04
fjp/fjp.github.io,1,0.12360670029267078,0.0,3,46.75,1,0.011904761904761904
hodgef/react-simple-keyboard,0,0.03651329674968341,0.0,2,76.96,1,0.04
liquality/chainabstractionlayer,1,0.012665660124140244,0.2630295250320924,3,30.0,1,0.04
chrisguttandin/recorder-audio-worklet,1,0.000528680941052075,0.2268041237113402,1,69.04,1,0.04
travi/project-scaffolder,1,0.00046336817175513564,0.0,2,28.0,1,0.04
chrisguttandin/recorder-audio-worklet-processor,1,0.001558899281550766,0.5250463821892394,1,52.24,1,0.04
bioimagesuiteweb/bisweb,0,0.17814261981474022,0.056298223577965184,2,134.56,1,0.04
kirakiray/Xhear,0,0.06706665570806279,0.0,2,10.08,1,0.04
iov-one/iov-core,1,0.2570808923911729,0.0,3,232.16,1,0.04
hexojs/hexo-filter-lqip,1,0.0,0.0,3,7.76,1,0.04
boid-com/webboid,0,0.014857448174689843,0.002298972771125965,3,17.103448275862068,0,0.03448275862068965
suncoast-devs/web,0,0.010409000105141416,0.0,2,61.28,1,0.04
three11/react-template,1,0.020994475138121547,0.08117443868739206,3,57.28,1,0.04
SuitestAutomation/suitest-js-api,0,0.08509409045889732,0.5559490812031619,5,13.4,1,0.04
mojaloop/ml-api-adapter,0,0.07176861223346802,0.0,8,8.28,1,0.04
UF-Carpentry/website,0,0.1425059228465424,0.0,6,17.25,1,0.04166666666666666
zooniverse/front-end-monorepo,1,0.16558638960953212,0.048163535688827135,5,42.04,1,0.04
httptoolkit/httptoolkit.tech,0,0.004472905135796113,0.0,1,16.4,1,0.04
bunq/doc,0,0.0031387118470358392,0.0,4,15.64,1,0.04
three11/scrollspy,1,0.15647921760391198,0.0,3,16.16,1,0.04
travelgateX/graphql-schema,1,0.1993054824792171,0.0,7,34.40625,0,0.03125
SemanticComputing/nimisampo.fi,0,0.011882582814559004,0.0022767103991613844,1,59.32,1,0.04
lblod/frontend-loket,1,0.035700793350963364,0.0,5,55.12,1,0.04
travi/javascript-scaffolder,1,0.0008112932013629727,0.0,2,37.4,1,0.04
majorbyte/rebbl,0,0.05350570624439427,0.0,1,29.44,1,0.04
IOTA-Ledger/hw-app-iota.js,1,0.0924908424908425,0.27350427350427353,3,10.166666666666666,1,0.04166666666666666
altangent/ccxws,0,0.09743141473910703,0.14699049630411826,1,20.76,1,0.04
growlerapp/api,1,0.014050091631032376,0.2016925246826516,2,33.16,0,0.04
unfoldingWord/tc-ui-toolkit,1,0.016414996094766987,0.11392646946419015,4,54.52,0,0.04
dimaportenko/magento-react-native,0,0.05036630036630037,0.0,2,11.242424242424242,1,0.030303030303030307
infor-design/enterprise,1,0.07020124973534059,0.2594921165086694,5,274.21917808219183,1,0.0136986301369863
psalm/psalm.dev,0,0.07346562567772717,0.0,1,18.28,1,0.04
sifrr/sifrr-elements,0,0.0099626400996264,0.08273311271169942,1,13.48,1,0.04
powercord-org/powercord,1,0.05088735112743021,0.01933317897661496,5,59.22222222222222,1,0.05555555555555555
zendeskgarden/svg-icons,0,0.004685059864653826,0.0,2,7.96,1,0.04
nickv-nextcloud/twofactor_nextcloud_notification,1,0.05483319711717067,0.0,3,26.24,1,0.04
wanghc/hisui,1,0.03511359718018467,0.0,3,24.36,0,0.04
qlik-oss/core-scaling-ui,0,0.0029976981960280497,0.0,3,14.28,1,0.04
weave-microservices/weave,1,0.021794847089202783,0.2879265844565529,1,21.88,1,0.04
vtex-apps/minicart,0,0.020302760463045414,0.15072264280798348,14,46.24,0,0.04
iamkun/dayjs,1,0.01012452625879805,0.12796412865396226,20,45.12,1,0.04
godaddy-wordpress/coblocks,0,0.07182049926943762,0.17409846941193194,5,133.2,1,0.04
ksc-fe/kpc,1,0.02500235180984833,0.23003784731837906,1,93.96,1,0.04
hexlet-basics/exercises-javascript,0,0.013459439796289559,0.0,13,14.16,0,0.04
gladly-team/tab-homepage,1,0.03783725679888208,0.3022740696987596,1,20.4,1,0.04
vtex-apps/store-components,0,0.0340125309324488,0.1347864768683274,25,145.8,0,0.04
Faithlife/styled-ui,1,0.020075986529660653,0.006018054162487462,5,43.72,1,0.04
NervJS/taro,0,0.12796861278359373,0.14878473723881427,8,239.48,1,0.04
Koenkk/zigbee2mqtt,0,0.01645156274296377,0.4941306566859476,7,56.3125,1,0.03125
lynncyrin/lynncyrin-dot-me,0,0.002527223399115472,0.029545454545454545,3,38.96,1,0.04
testing-library/dom-testing-library,1,0.0480115690527838,0.38078157447611855,52,13.92,1,0.04
mui-org/material-ui-docs,0,0.05754738974680594,0.21486906470809586,187,171.20289855072463,1,0.014492753623188406
ioio-creative/ioio-website-wordpress-react,0,0.10356962834961116,0.029283986924133237,3,33.0,0,0.04
vuejs/vuepress,0,0.0632559371413437,0.10950777617444284,19,76.52,1,0.04
keystonejs/keystone,0,0.04628247520075578,0.3141557056523285,10,158.2,1,0.04
pillarwallet/pillarwallet,0,0.12669836545557936,0.06851544837980407,9,295.24,0,0.04
Public-Tree-Map/public-tree-map,0,0.039521580863234526,0.0,7,26.04,1,0.04
kalisio/aktnmap,1,0.08748093719672813,0.10701508788303002,2,34.617647058823536,1,0.029411764705882356
navikt/aktivitetsplan,0,0.003998445049147554,0.06304819800260529,18,125.51282051282051,1,0.02564102564102564
frog-pond/ccc-server,0,0.04775150672229949,0.0,3,30.88,1,0.04
alphagov/pay-js-commons,1,0.0078125,0.5702127659574469,7,22.64,1,0.04
nklayman/vue-cli-plugin-electron-builder,0,0.10335195530726256,0.3823715916296766,1,21.956521739130434,1,0.043478260869565216
Akkatecture/Documentation,0,0.002025151069737057,0.0,2,13.0,1,0.03448275862068965
DIYgod/RSSHub,1,0.035357516703066645,0.02249689460043859,57,159.56,1,0.04
languagetool-org/languagetool-website-2018,0,0.17873980120561062,0.004694050019663133,1,27.56,0,0.04
kaishin/redalemeden.com,0,0.0002565692416240833,0.0,1,12.296296296296294,1,0.037037037037037035
chromaui/learnstorybook.com,0,0.0022693604816087245,0.0,11,45.57692307692307,1,0.038461538461538464
dozjs/doz,1,0.07285378794468123,0.2273527871661827,2,61.08,1,0.04
buxlabs/boxwood,0,0.009589253824054662,0.0,2,44.88,1,0.04
kevinmmartins/ThingProviderWeb,1,0.0032913640875607336,0.0,2,14.909090909090908,0,0.045454545454545456
tusbar/next-runtime-dotenv,0,0.0,0.5810055865921788,3,9.307692307692307,0,0.038461538461538464
shavo007/serverless-nodejs-starter,0,0.05152671755725191,0.12396694214876032,1,26.19230769230769,0,0.038461538461538464
three11/optisize,1,0.15916955017301038,0.0,3,17.08,1,0.04
probil/vue-socket.io-extended,0,0.0035531286232561615,0.5144337527757217,2,42.42307692307692,1,0.038461538461538464
briancavalier/forgefx,1,0.012118307544844584,0.0,2,11.846153846153848,0,0.038461538461538464
swdotcom/swdc-atom,0,0.08734891216760676,0.011126564673157162,2,21.44,1,0.04
wix/ricos,1,0.014631274439970345,0.11372838776414955,9,139.25,1,0.03571428571428571
lbryio/lbry.tech,1,0.010283183040658124,0.0,5,34.0,1,0.04
citizenos/citizenos-api,0,0.05621104679565945,0.0,2,109.96,1,0.04
angular/angular-devkit-build-angular-builds,0,0.2224140637262596,0.0,1,99.76923076923076,1,0.038461538461538464
angular/angular-pwa-builds,0,0.08333333333333333,0.0,1,100.30769230769229,1,0.038461538461538464
SocialGouv/www,1,0.015441034549314803,0.0,4,30.777777777777782,1,0.037037037037037035
angular/schematics-update-builds,0,0.2190721649484536,0.0,1,98.8846153846154,1,0.038461538461538464
moonwalker/orbit,0,0.009242915369556149,0.062094531974050036,3,28.72,1,0.04
Megabyteceer/thing-editor,0,0.02902981440398247,0.0,2,56.115384615384606,1,0.038461538461538464
cozy/cozy-banks,1,0.01729075748129676,0.3293351817250316,3,186.55263157894737,1,0.02631578947368421
vitelabs/vite-wiki,1,0.001356165492672658,0.0,7,50.846153846153854,0,0.038461538461538464
uc-cdis/gen3-qa,1,0.1273427211022186,0.0,9,21.5,1,0.038461538461538464
liqiang0335/ynw,0,0.0897138437741686,0.0,2,22.6,0,0.04
SAP/ui5-tooling,1,0.0010577705451586656,0.0,2,14.846153846153848,1,0.038461538461538464
1024pix/pix,0,0.040832570541648426,0.5548338126030916,27,210.93478260869568,1,0.021739130434782608
AutarkLabs/open-enterprise,1,0.05364880835138861,0.0,7,150.0,1,0.04
SAP/ui5-cli,1,0.01356032132065738,0.0,2,16.923076923076927,1,0.038461538461538464
SAP/ui5-builder,1,0.11349530058521015,0.0,3,16.346153846153847,1,0.038461538461538464
SAP/ui5-server,1,0.031201667675341268,0.0,2,15.115384615384615,1,0.038461538461538464
SAP/ui5-project,1,0.042808878244878765,0.0,2,14.423076923076925,1,0.038461538461538464
grandivory/mods-optimizer,0,0.015018753363156669,0.0,1,24.592592592592588,1,0.037037037037037035
SAP/ui5-fs,1,0.13940520446096655,0.0,2,9.576923076923077,1,0.038461538461538464
SAP/ui5-logger,0,0.001345895020188425,0.0,2,7.230769230769232,1,0.038461538461538464
taylorbryant/gatsby-starter-tailwind,0,0.00018485996857380533,0.0,3,26.153846153846153,1,0.038461538461538464
escapace/typescript-library-starter,0,0.004265974218677548,0.0,3,15.318181818181818,1,0.045454545454545456
juliomrqz/vue-warehouse,1,0.04218795461157986,0.1611071682044003,3,12.115384615384615,1,0.038461538461538464
lifeomic/cli,0,0.0066659829761050145,0.0,5,25.56,1,0.04
codex-protocol/service.eel,0,0.008602747328985708,0.0,1,5.4230769230769225,1,0.038461538461538464
InseeFr/Bauhaus,1,0.021223350498099043,0.2422279441658761,2,50.529411764705884,1,0.029411764705882356
mozilla/contain-facebook,1,0.007703993055555556,0.2929669306008384,52,45.46153846153846,1,0.038461538461538464
hyperledger/caliper,1,0.2295434707589875,0.24730702407545296,8,26.72,1,0.04
hmsk/frontmatter-markdown-loader,0,0.0004689209607669463,0.6112185686653772,3,15.192307692307693,1,0.038461538461538464
AlexsLemonade/refinebio-frontend,0,0.04308009802657036,0.03644304431875135,4,77.92,1,0.04
testing-library/react-testing-library,1,0.047860101242521866,0.18598130841121496,66,14.08,1,0.04
datenanfragen/website,0,0.0326736093973644,0.06173888416879071,2,41.96153846153846,1,0.038461538461538464
OpenCerts/open-certificate,1,0.0006526432049801697,0.9259082217973232,5,11.285714285714285,1,0.03571428571428571
holaluz/margarita,0,0.0021448326466106,0.3392193308550186,6,38.208333333333336,0,0.04166666666666666
inlet/react-pixi,0,0.06448104412678682,0.3093556928508385,1,22.115384615384613,1,0.038461538461538464
marp-team/marpit,0,0.11852963240810202,0.6092498774309528,1,37.52,1,0.04
datenanfragen/data,1,0.0005310361104555111,0.0,1,51.653846153846146,1,0.038461538461538464
KyberNetwork/kyber-tracker,1,0.05029838022165388,0.00788831152569962,3,55.444444444444436,1,0.037037037037037035
jbetancur/react-data-table-component,1,0.009759471297932835,0.2474164133738602,1,27.69230769230769,1,0.038461538461538464
botfront/rasa-webchat,1,0.003468013468013468,0.2461044912923923,7,18.88235294117647,1,0.029411764705882356
blackflux/yaml-boost,0,0.005617977528089888,0.3495145631067961,4,51.57692307692307,1,0.038461538461538464
SymphonyPlatformSolutions/symphony-api-client-node,0,0.018190464867435502,0.2991360691144708,5,7.96,1,0.04
dhis2/data-visualizer-app,1,0.014312361001506563,0.24626114948695596,6,31.23076923076923,1,0.038461538461538464
hmcts/ccd-case-management-web,1,0.04429917706397664,0.003866976024748647,15,105.32,1,0.04
iguazio/dashboard-controls,0,0.1513404929305416,0.11478299891018655,4,35.769230769230774,1,0.038461538461538464
McInkay/McIRC,0,0.024364027230383372,0.1226252158894646,3,7.615384615384616,1,0.038461538461538464
CodeforKarlsruhe/direktvermarkter,0,0.14073391754630551,0.0,2,33.07692307692308,1,0.038461538461538464
handshake-org/hsd,0,0.10473540949483627,0.14223819935346274,1,79.08333333333333,1,0.013888888888888888
brandonweiss/charge,0,0.01023034358512418,0.0,3,34.730769230769226,1,0.038461538461538464
HashemKhalifa/webpack-react-boilerplate,0,0.01950354609929078,0.0,2,35.115384615384606,1,0.038461538461538464
wordpress-mobile/gutenberg-mobile,0,0.09483259144571317,0.14200380124898182,15,267.84615384615387,1,0.038461538461538464
king-prawns/webpack5-starter-kit,0,0.017605633802816902,0.0,1,6.307692307692308,1,0.038461538461538464
MyScienceWork/PolarisOS,0,0.02935965159217738,0.03986525846566877,2,51.161290322580655,1,0.03225806451612903
HackYourFuture/JavaScript3,1,0.02272494625857304,0.16,5,13.976744186046512,1,0.02325581395348837
Doichain/dapp,0,0.08226148409893994,0.19118153634171547,1,61.75,1,0.03571428571428571
Recras/online-booking-js,1,0.006273925988940876,0.2892370922167994,2,15.538461538461537,1,0.038461538461538464
Harrix/static-site-webpack-habr,0,0.0002624671916010499,0.0,1,30.34615384615385,1,0.038461538461538464
davesag/amqp-simple-pub-sub,0,0.010292953285827395,0.7313797313797313,2,7.5,1,0.038461538461538464
connectome-neuprint/neuPrintExplorer,1,0.017695024924895185,0.2926596758817922,2,48.230769230769226,1,0.038461538461538464
haiwen/seafile-js,0,0.006293858062649208,0.0,10,14.115384615384615,1,0.038461538461538464
uber/baseweb,0,0.10629941056513116,0.12459714548802947,8,89.88461538461539,1,0.038461538461538464
BuildingXwithJS/bxjs-weekly,1,0.002543767768966033,0.0,1,13.884615384615385,1,0.038461538461538464
osmlab/osm-community-index,1,0.0007766339769750868,0.0,17,34.769230769230774,1,0.038461538461538464
ckeditor/ckeditor5-editor-decoupled,1,0.17583547557840618,0.6754643206256109,5,12.6,1,0.04
lblod/ember-rdfa-editor,1,0.2954946190794674,0.0,5,30.384615384615387,1,0.038461538461538464
lblod/frontend-gelinkt-notuleren,1,0.09579025110782866,0.0,4,58.19230769230769,1,0.038461538461538464
scriptex/random-splice,1,0.0,0.0,2,8.384615384615385,1,0.038461538461538464
qlik-oss/http-metrics-middleware,0,0.0033209218073865353,0.6395833333333333,3,9.73076923076923,1,0.038461538461538464
mareinc/mare,1,0.10389693793670364,0.002855829831932773,2,55.34426229508197,1,0.016393442622950817
ghostery/ghostery-extension,1,0.13049628942486086,0.15408891328210758,7,35.96153846153846,1,0.038461538461538464
octokit/routes,0,0.0006944498103060603,0.0,4,43.57692307692307,1,0.038461538461538464
kirjavascript/nibblrjr,0,0.04009728521659108,0.0,1,60.269230769230774,1,0.038461538461538464
shopgate/pwa,1,0.15352595140705624,0.35883968728304505,11,362.6060606060606,1,0.030303030303030307
lykmapipo/express-common,1,0.11515151515151514,0.4269938650306748,1,6.653846153846153,1,0.038461538461538464
konnectors/cozy-konnector-enercoop,1,0.04651162790697674,0.0,2,15.592592592592592,1,0.037037037037037035
dojot/flowbroker,1,0.07565605806811837,0.0,4,22.703703703703702,1,0.037037037037037035
pie-framework/pie-lib,0,0.023320702721322768,0.3152644918649334,4,80.96153846153847,1,0.038461538461538464
futurestudio/hercules,1,0.0893719806763285,0.0,2,14.230769230769232,1,0.038461538461538464
joedski/musings,0,0.0502112616146626,0.0,2,21.615384615384613,0,0.038461538461538464
hexojs/hexo-filter-responsive-images,1,0.002635046113306983,0.0,3,8.23076923076923,1,0.038461538461538464
electron/dependent-repos,1,0.0008473379466177093,0.135,1,76.53846153846153,0,0.038461538461538464
jbolda/aeccollective,0,0.0071770334928229675,0.0,2,8.846153846153848,0,0.038461538461538464
biuuu/BLHXFY,0,0.011598857958601001,0.0,5,29.69230769230769,1,0.038461538461538464
cecpk/RocketMAD,1,0.030069652868225837,0.0,71,60.08695652173913,1,0.021739130434782608
paypal/paypal-sdk-release,1,0.011936339522546418,0.0,1,14.25,1,0.025
XXHolic/segment,0,0.0018646931996969874,0.0,1,19.423076923076927,1,0.038461538461538464
blackflux/lambda-serverless-api,0,0.004623844038990252,0.4693597142071998,4,120.26923076923076,1,0.038461538461538464
hodgef/simple-keyboard,1,0.05911384479393024,0.0,2,71.12,1,0.04
JirkaDellOro/FUDGE,0,0.1239985922702841,0.0,4,66.38461538461539,1,0.038461538461538464
gzxishan/xsloader,0,0.05501618122977346,0.0,1,9.423076923076923,1,0.038461538461538464
phpbits/block-options,0,0.05148313881072104,0.0,1,37.884615384615394,0,0.038461538461538464
eBay/ebayui-core,1,0.0515963511972634,0.5798586924072047,4,41.5,1,0.038461538461538464
xlsdg/umi-dva-antd-mobile-starter,0,0.19266666666666668,0.0,1,8.037037037037036,1,0.037037037037037035
xlsdg/umi-dva-antd-starter,0,0.1974900924702774,0.0,1,8.62962962962963,1,0.037037037037037035
frtib/tsp-redesign,0,0.029804644833205007,0.0,5,59.1,0,0.03333333333333333
DevExpress/devextreme-react,1,0.011311187852875076,0.0,3,9.615384615384617,1,0.038461538461538464
ztoben/plex-viewer,0,0.0007532956685499057,0.0,2,23.074074074074073,1,0.037037037037037035
vasturiano/force-graph,0,0.03914835164835165,0.0,1,13.846153846153848,1,0.038461538461538464
mariadb-corporation/mariadb-connector-nodejs,1,0.0614747485612865,0.5985574580070827,1,28.51851851851852,1,0.037037037037037035
